"","CD_MUN","year","chik_incidence","denv_incidence","yfv_incidence","zika_incidence"
"30414",420220,2018,0,0,0,0
"30415",420220,2019,0,0.08750131,0,0
"30416",420230,2013,0,0,0,0
"30417",420230,2014,0,0,0,0
"30418",420230,2015,0,0.053643635,0,0
"30419",420230,2016,0,0.107287269,0,0.010728727
"30420",420230,2017,0.010028447,0.010728727,0,0.010728727
"30421",420230,2018,0,0.020056895,0,0
"30422",420230,2019,0,0.030085342,0,0
"30423",420240,2013,0,0,0,0
"30424",420240,2014,0,0.005195058,0,0
"30425",420240,2015,0,0.070133285,0,0
"30426",420240,2016,0,0.072730815,0,0.005195058
"30427",420240,2017,0.017214217,0.002597529,0,0
"30428",420240,2018,0.014755043,0.002459174,0,0.002459174
"30429",420240,2019,0.036887608,0.078693563,0,0
"30430",420243,2013,0,0,0,0
"30431",420243,2014,0,0,0,0
"30432",420243,2015,0,0,0,0
"30433",420243,2016,0,0,0,0
"30434",420243,2017,0,0,0,0
"30435",420243,2018,0,0,0,0
"30436",420243,2019,0,0,0,0
"30437",420245,2013,0,0,0,0
"30438",420245,2014,0,0.22983603,0,0
"30439",420245,2015,0,1.470950595,0,0
"30440",420245,2016,0,0.873376916,0,0
"30441",420245,2017,0.036947111,0.091934412,0,0
"30442",420245,2018,0.036947111,0.110841332,0,0
"30443",420245,2019,0,0.997571989,0,0
"30444",420250,2013,0,0,0,0
"30445",420250,2014,0,0,0,0
"30446",420250,2015,0,0,0,0
"30447",420250,2016,0,0,0,0
"30448",420250,2017,0,0,0,0
"30449",420250,2018,0,0,0,0
"30450",420250,2019,0,0,0,0
"30451",420253,2013,0,0,0,0
"30452",420253,2014,0,0,0,0
"30453",420253,2015,0,0,0,0
"30454",420253,2016,0,28.05267937,0,0
"30455",420253,2017,0,0,0,0
"30456",420253,2018,0,0,0,0
"30457",420253,2019,0,0,0,0
"30458",420257,2013,0,0,0,0
"30459",420257,2014,0,0,0,0
"30460",420257,2015,0,0.782524811,0,0
"30461",420257,2016,0,1.173787217,0,0
"30462",420257,2017,0,0,0,0
"30463",420257,2018,0,0,0,0
"30464",420257,2019,0,0.80837884,0,0
"30465",420260,2013,0,0,0,0
"30466",420260,2014,0,0,0,0
"30467",420260,2015,0,0,0,0
"30468",420260,2016,0,0.089337793,0,0
"30469",420260,2017,0,0,0,0
"30470",420260,2018,0,0,0,0
"30471",420260,2019,0,0,0,0
"30472",420270,2013,0,0,0,0
"30473",420270,2014,0,0,0,0
"30474",420270,2015,0,0.172971604,0,0
"30475",420270,2016,0,0.172971604,0,0
"30476",420270,2017,0,0,0,0
"30477",420270,2018,0.16273699,0,0,0
"30478",420270,2019,0.16273699,0.16273699,0,0.16273699
"30479",420280,2013,0,0,0,0
"30480",420280,2014,0,0,0,0
"30481",420280,2015,0,0.21919047,0,0
"30482",420280,2016,0,0.109595235,0,0.07306349
"30483",420280,2017,0,0,0,0
"30484",420280,2018,0.208637306,0,0,0
"30485",420280,2019,0.034772884,0,0,0
"30486",420285,2013,0,0,0,0
"30487",420285,2014,0,0,0,0
"30488",420285,2015,0,0,0,0
"30489",420285,2016,0,0.288545929,0,0
"30490",420285,2017,0,0,0,0
"30491",420285,2018,0,0,0,0
"30492",420285,2019,0,0,0,0
"30493",420287,2013,0,0,0,0
"30494",420287,2014,0,0,0,0
"30495",420287,2015,0,0,0,0
"30496",420287,2016,0,0,0,0
"30497",420287,2017,0,0,0,0
"30498",420287,2018,0,0,0,0
"30499",420287,2019,0,0,0,0
"30500",420290,2013,0,0,0,0
"30501",420290,2014,0,0,0,0
"30502",420290,2015,0,0.057755102,0,0
"30503",420290,2016,0,0.137168367,0,0.057755102
"30504",420290,2017,0.056806233,0.007219388,0,0.014438775
"30505",420290,2018,0.050494429,0.006311804,0,0
"30506",420290,2019,0.132547876,0.088365251,0,0.006311804
"30507",420300,2013,0,0,0,0
"30508",420300,2014,0,0,0,0
"30509",420300,2015,0,0.027513847,0,0
"30510",420300,2016,0,0.027513847,0,0
"30511",420300,2017,0.0133928,0.013756924,0,0
"30512",420300,2018,0.0133928,0,0,0
"30513",420300,2019,0.026785601,0,0,0
"30514",420310,2013,0,0,0,0
"30515",420310,2014,0,0,0,0
"30516",420310,2015,0,0,0,0
"30517",420310,2016,0,1.150734039,0,0.127859338
"30518",420310,2017,0.133028946,0,0,0
"30519",420310,2018,0.399086839,0.665144732,0,0.133028946
"30520",420310,2019,0.133028946,0.266057893,0,0.133028946
"30521",420315,2013,0,0,0,0
"30522",420315,2014,0,0,0,0
"30523",420315,2015,0,0,0,0
"30524",420315,2016,0,0,0,0
"30525",420315,2017,0,0,0,0
"30526",420315,2018,0,0,0,0
"30527",420315,2019,0,0,0,0
"30528",420320,2013,0,0,0,0
"30529",420320,2014,0,0.056591088,0,0
"30530",420320,2015,0,0.181091481,0,0
"30531",420320,2016,0,0.147136828,0,0
"30532",420320,2017,0.009510665,0.022636435,0,0
"30533",420320,2018,0.009510665,0.047553325,0,0.009510665
"30534",420320,2019,0.009510665,4.165671265,0,0.05706399
"30535",420325,2013,0,0,0,0
"30536",420325,2014,0,0,0,0
"30537",420325,2015,0,0,0,0
"30538",420325,2016,0,0,0,0
"30539",420325,2017,0,0,0,0
"30540",420325,2018,0,0,0,0
"30541",420325,2019,0,0,0,0
"30542",420330,2013,0,0,0,0
"30543",420330,2014,0,0,0,0
"30544",420330,2015,0,0,0,0
"30545",420330,2016,0,0.078437752,0,0.156875503
"30546",420330,2017,0.400322861,0.078437752,0,0.313751007
"30547",420330,2018,0.080064572,0,0,0.080064572
"30548",420330,2019,0.240193717,0.080064572,0,0
"30549",420340,2013,0,0,0,0
"30550",420340,2014,0,0,0,0
"30551",420340,2015,0,0,0,0
"30552",420340,2016,0,0,0,0
"30553",420340,2017,0,0,0,0
"30554",420340,2018,0,0,0,0
"30555",420340,2019,0,0,0,0
"30556",420350,2013,0,0,0,0
"30557",420350,2014,0,0,0,0
"30558",420350,2015,0,0.18295118,0,0
"30559",420350,2016,0,0,0,0
"30560",420350,2017,0,0,0,0
"30561",420350,2018,0,0.098873017,0,0
"30562",420350,2019,0,0.098873017,0,0
"30563",420360,2013,0,0,0,0
"30564",420360,2014,0,0,0,0
"30565",420360,2015,0,0,0,0
"30566",420360,2016,0,0.069714697,0,0.023238232
"30567",420360,2017,0,0,0,0
"30568",420360,2018,0,0,0,0
"30569",420360,2019,0.022406922,0.022406922,0,0
"30570",420370,2013,0,0,0,0
"30571",420370,2014,0,0,0,0
"30572",420370,2015,0,0.14025384,0,0
"30573",420370,2016,0,0,0,0
"30574",420370,2017,0.065637514,0,0,0.07012692
"30575",420370,2018,0,0.065637514,0,0
"30576",420370,2019,0.065637514,0.131275028,0,0
"30577",420380,2013,0,0,0,0
"30578",420380,2014,0,0,0,0
"30579",420380,2015,0,0.138238535,0,0
"30580",420380,2016,0,0.103678901,0,0
"30581",420380,2017,0.035131682,0,0,0
"30582",420380,2018,0.052697523,0.017565841,0,0
"30583",420380,2019,0.017565841,0.017565841,0,0.017565841
"30584",420390,2013,0,0,0,0
"30585",420390,2014,0,0.040229494,0,0
"30586",420390,2015,0,0.040229494,0,0
"30587",420390,2016,0,0.080458987,0,0
"30588",420390,2017,0,0,0,0
"30589",420390,2018,0,0,0,0
"30590",420390,2019,0.040647741,0,0,0
"30591",420395,2013,0,0,0,0
"30592",420395,2014,0,0,0,0
"30593",420395,2015,0,0.06561154,0,0
"30594",420395,2016,0,0.164028849,0,0
"30595",420395,2017,0.062501649,0.06561154,0,0
"30596",420395,2018,0,0,0,0
"30597",420395,2019,0.031250824,0.031250824,0,0
"30598",420400,2013,0,0,0,0
"30599",420400,2014,0,0,0,0
"30600",420400,2015,0,0,0,0
"30601",420400,2016,0,0,0,0
"30602",420400,2017,0,0,0,0
"30603",420400,2018,0.158541097,0.079270549,0,0
"30604",420400,2019,0,0.079270549,0,0
"30605",420410,2013,0,0,0,0
"30606",420410,2014,0,0.197653608,0,0
"30607",420410,2015,0,0,0,0
"30608",420410,2016,0,0.395307216,0,0
"30609",420410,2017,0,0,0,0
"30610",420410,2018,0,0,0,0
"30611",420410,2019,0.221644564,0,0,0
"30612",420415,2013,0,0,0,0
"30613",420415,2014,0,0,0,0
"30614",420415,2015,0,0.307377371,0,0
"30615",420415,2016,0,0,0,0
"30616",420415,2017,0,0,0,0
"30617",420415,2018,0,0,0,0
"30618",420415,2019,0,0,0,0
"30619",420417,2013,0,0,0,0
"30620",420417,2014,0,0,0,0
"30621",420417,2015,0,0,0,0
"30622",420417,2016,0,0,0,0
"30623",420417,2017,0,0,0,0
"30624",420417,2018,0,0,0,0
"30625",420417,2019,0,0,0,0
"30626",420419,2013,0,0,0,0
"30627",420419,2014,0,0,0,0
"30628",420419,2015,0,0,0,0
"30629",420419,2016,0,0,0,0
"30630",420419,2017,0,0,0,0
"30631",420419,2018,0,0,0,0
"30632",420419,2019,0,0,0,0
"30633",420420,2013,0,0,0,0
"30634",420420,2014,0,0.012046831,0,0
"30635",420420,2015,0,0.184718081,0,0
"30636",420420,2016,0,3.328941069,0,0.160624418
"30637",420420,2017,0.0665729,0,0,0.00401561
"30638",420420,2018,0.036984944,0,0,0.007396989
"30639",420420,2019,0.03328645,0.070271394,0,0.022190967
"30640",420425,2013,0,0,0,0
"30641",420425,2014,0,0,0,0
"30642",420425,2015,0,0,0,0
"30643",420425,2016,0,0,0,0
"30644",420425,2017,0.045863373,0,0,0.046862246
"30645",420425,2018,0,0,0,0
"30646",420425,2019,0,0,0,0
"30647",420430,2013,0,0,0,0
"30648",420430,2014,0,0,0,0
"30649",420430,2015,0,0.054795741,0,0
"30650",420430,2016,0,0.136989352,0,0.013698935
"30651",420430,2017,0,0,0,0
"30652",420430,2018,0.01351526,0.01351526,0,0
"30653",420430,2019,0,0.040545779,0,0
"30654",420435,2013,0,0,0,0
"30655",420435,2014,0,0,0,0
"30656",420435,2015,0,0.185688777,0,0
"30657",420435,2016,0,0.371377555,0,0
"30658",420435,2017,0.172753633,0,0,0
"30659",420435,2018,0,0,0,0
"30660",420435,2019,0,0,0,0
"30661",420440,2013,0,0,0,0
"30662",420440,2014,0,0,0,0
"30663",420440,2015,0,0,0,0
"30664",420440,2016,0,19.48179826,0,1.347797364
"30665",420440,2017,0,0,0,0
"30666",420440,2018,0,0.127685703,0,0
"30667",420440,2019,0.127685703,0.127685703,0,0
"30668",420445,2013,0,0,0,0
"30669",420445,2014,0,0,0,0
"30670",420445,2015,0,0,0,0
"30671",420445,2016,0,0.355380646,0,0
"30672",420445,2017,0,0.355380646,0,0
"30673",420445,2018,0,0,0,0
"30674",420445,2019,0,0,0,0
"30675",420450,2013,0,0,0,0
"30676",420450,2014,0,0,0,0
"30677",420450,2015,0,0.087999458,0,0
"30678",420450,2016,0,0.087999458,0,0
"30679",420450,2017,0,0,0,0
"30680",420450,2018,0.083689946,0,0,0
"30681",420450,2019,0.167379893,0,0,0
"30682",420455,2013,0,0,0,0
"30683",420455,2014,0,0,0,0
"30684",420455,2015,0,0.176250654,0,0
"30685",420455,2016,0,0,0,0
"30686",420455,2017,0,0,0,0
"30687",420455,2018,0,0,0,0
"30688",420455,2019,0,0,0,0
"30689",420460,2013,0,0,0,0
"30690",420460,2014,0,0.004053456,0,0
"30691",420460,2015,0,0.032427646,0,0
"30692",420460,2016,0,0.064855291,0,0.012160367
"30693",420460,2017,0.043183975,0.012160367,0,0.02837419
"30694",420460,2018,0.019629079,0,0,0.003925816
"30695",420460,2019,0.019629079,0.007851632,0,0.007851632
"30696",420470,2013,0,0,0,0
"30697",420470,2014,0,0,0,0
"30698",420470,2015,0,0,0,0
"30699",420470,2016,0,1.055911766,0,0.527955883
"30700",420470,2017,0.133346785,0.263977941,0,0
"30701",420470,2018,2.400242124,0.266693569,0,0.533387139
"30702",420470,2019,0.933427493,4.400443894,0,0.266693569
"30703",420475,2013,0,0,0,0
"30704",420475,2014,0,0,0,0
"30705",420475,2015,0,0,0,0
"30706",420475,2016,0,0,0,0
"30707",420475,2017,0,0,0,0
"30708",420475,2018,0,0,0,0
"30709",420475,2019,0,0,0,0
"30710",420480,2013,0,0,0,0
"30711",420480,2014,0,0,0,0
"30712",420480,2015,0,0.078458153,0,0
"30713",420480,2016,0,0.039229077,0,0
"30714",420480,2017,0,0,0,0
"30715",420480,2018,0,0,0,0
"30716",420480,2019,0,0,0,0
"30717",420490,2013,0,0,0,0
"30718",420490,2014,0,0,0,0
"30719",420490,2015,0,0.1093468,0,0
"30720",420490,2016,0,11.59076079,0,0
"30721",420490,2017,0,0.1093468,0,0
"30722",420490,2018,0,0,0,0
"30723",420490,2019,0,0,0,0
"30724",420500,2013,0,0,0,0
"30725",420500,2014,0,0,0,0
"30726",420500,2015,0,0.148141539,0,0
"30727",420500,2016,0,0.592566155,0,0
"30728",420500,2017,0,0,0,0
"30729",420500,2018,0.074714268,0.074714268,0,0
"30730",420500,2019,0,0.074714268,0,0
"30731",420510,2013,0,0,0,0
"30732",420510,2014,0,0,0,0
"30733",420510,2015,0,0,0,0
"30734",420510,2016,0,0,0,0
"30735",420510,2017,0,0,0,0
"30736",420510,2018,0,0,0,0
"30737",420510,2019,0,0,0,0
"30738",420515,2013,0,0,0,0
"30739",420515,2014,0,0,0,0
"30740",420515,2015,0,0,0,0
"30741",420515,2016,0,0.241136255,0,0
"30742",420515,2017,0,0.241136255,0,0
"30743",420515,2018,0,0,0,0
"30744",420515,2019,0,0,0,0
"30745",420517,2013,0,0,0,0
"30746",420517,2014,0,0,0,0
"30747",420517,2015,0,0,0,0
"30748",420517,2016,0,0.266463422,0,0
"30749",420517,2017,0,0,0,0
"30750",420517,2018,0,0,0,0
"30751",420517,2019,0,0,0,0
"30752",420519,2013,0,0,0,0
"30753",420519,2014,0,0,0,0
"30754",420519,2015,0,0.376044801,0,0
"30755",420519,2016,0,0,0,0
"30756",420519,2017,0,0,0,0
"30757",420519,2018,0,0,0,0
"30758",420519,2019,0,0,0,0
"30759",420520,2013,0,0,0,0
"30760",420520,2014,0,0,0,0
"30761",420520,2015,0,0,0,0
"30762",420520,2016,0,0.223546395,0,0
"30763",420520,2017,0,0,0,0
"30764",420520,2018,0,0,0,0
"30765",420520,2019,0,0,0,0
"30766",420530,2013,0,0,0,0
"30767",420530,2014,0,0,0,0
"30768",420530,2015,0,0,0,0
"30769",420530,2016,0,0.821615071,0,0
"30770",420530,2017,0,0,0,0
"30771",420530,2018,0,0.084934115,0,0
"30772",420530,2019,0,0.084934115,0,0
"30773",420535,2013,0,0,0,0
"30774",420535,2014,0,0,0,0
"30775",420535,2015,0,0,0,0
"30776",420535,2016,0,1.111311045,0,0.555655522
"30777",420535,2017,0,0.555655522,0,0
"30778",420535,2018,0,0.577416591,0,0
"30779",420535,2019,0,0,0,0
"30780",420540,2013,0,0,0,0
"30781",420540,2014,0,0.031214956,0,0
"30782",420540,2015,0,0.154340614,0,0
"30783",420540,2016,0,0.438743542,0,0.213302197
"30784",420540,2017,0.183439557,0.109252345,0,0.093644867
"30785",420540,2018,0.114247444,0.027355022,0,0.049882687
"30786",420540,2019,0.22527665,0.151257179,0,0.077237708
"30787",420543,2013,0,0,0,0
"30788",420543,2014,0,0,0,0
"30789",420543,2015,0,0,0,0
"30790",420543,2016,0,0.632321533,0,0
"30791",420543,2017,0,0,0,0
"30792",420543,2018,0,0,0,0
"30793",420543,2019,0,0,0,0
"30794",420545,2013,0,0,0,0
"30795",420545,2014,0,0,0,0
"30796",420545,2015,0,0,0,0
"30797",420545,2016,0,0.041323127,0,0
"30798",420545,2017,0,0,0,0
"30799",420545,2018,0,0,0,0
"30800",420545,2019,0.038570232,0.038570232,0,0.077140465
"30801",420550,2013,0,0,0,0
"30802",420550,2014,0,0,0,0
"30803",420550,2015,0,0,0,0
"30804",420550,2016,0,0,0,0.046893092
"30805",420550,2017,0,0,0,0
"30806",420550,2018,0,0,0,0
"30807",420550,2019,0.047108228,0,0,0
"30808",420555,2013,0,0,0,0
"30809",420555,2014,0,0,0,0
"30810",420555,2015,0,0,0,0
"30811",420555,2016,0,0,0,0
"30812",420555,2017,0,0,0,0
"30813",420555,2018,0,0,0,0
"30814",420555,2019,0,0.458578048,0,0
"30815",420560,2013,0,0,0,0
"30816",420560,2014,0,0,0,0
"30817",420560,2015,0,0.275789333,0,0
"30818",420560,2016,0,0.551578665,0,0
"30819",420560,2017,0.31144133,0,0,0.275789333
"30820",420560,2018,0,0,0,0
"30821",420560,2019,0.31144133,0,0,0
"30822",420570,2013,0,0,0,0
"30823",420570,2014,0,0.037377591,0,0
"30824",420570,2015,0,0.074755183,0,0
"30825",420570,2016,0,0.112132774,0,0
"30826",420570,2017,0.197407825,0,0,0
"30827",420570,2018,0.065802608,0.065802608,0,0.032901304
"30828",420570,2019,0.296111738,0.065802608,0,0.197407825
"30829",420580,2013,0,0,0,0
"30830",420580,2014,0,0,0,0
"30831",420580,2015,0,0.046575791,0,0
"30832",420580,2016,0,0.093151583,0,0
"30833",420580,2017,0,0,0,0
"30834",420580,2018,0,0.084193205,0,0
"30835",420580,2019,0,0.084193205,0,0
"30836",420590,2013,0,0,0,0
"30837",420590,2014,0,0,0,0
"30838",420590,2015,0,0.024530662,0,0
"30839",420590,2016,0,0.049061325,0,0
"30840",420590,2017,0,0,0,0.012265331
"30841",420590,2018,0.01131209,0,0,0
"30842",420590,2019,0.022624181,0.022624181,0,0
"30843",420600,2013,0,0,0,0
"30844",420600,2014,0,0,0,0
"30845",420600,2015,0,0.2492156,0,0
"30846",420600,2016,0,0.1869117,0,0
"30847",420600,2017,0,0.1246078,0,0
"30848",420600,2018,0,0.060412235,0,0
"30849",420600,2019,0,0.422885644,0,0
"30850",420610,2013,0,0,0,0
"30851",420610,2014,0,0,0,0
"30852",420610,2015,0,0,0,0
"30853",420610,2016,0,0,0,0
"30854",420610,2017,0,0,0,0
"30855",420610,2018,0,0.124523363,0,0
"30856",420610,2019,0,0.249046726,0,0
"30857",420620,2013,0,0,0,0
"30858",420620,2014,0,0,0,0
"30859",420620,2015,0,0.077071424,0,0
"30860",420620,2016,0,0.077071424,0,0
"30861",420620,2017,0,0,0,0
"30862",420620,2018,0.079590902,0,0,0
"30863",420620,2019,0,0.079590902,0,0
"30864",420630,2013,0,0,0,0
"30865",420630,2014,0,0,0,0
"30866",420630,2015,0,0.201397216,0,0
"30867",420630,2016,0,0.161117773,0,0
"30868",420630,2017,0,0,0,0
"30869",420630,2018,0.034790838,0.034790838,0,0
"30870",420630,2019,0,0.069581677,0,0.034790838
"30871",420640,2013,0,0,0,0
"30872",420640,2014,0,0.089579848,0,0
"30873",420640,2015,0,0.268739545,0,0
"30874",420640,2016,0,1.074958179,0,0.895798483
"30875",420640,2017,0.566601523,0.089579848,0,0.358319393
"30876",420640,2018,0.566601523,0,0,0.472167935
"30877",420640,2019,0.566601523,0.188867174,0,0.566601523
"30878",420650,2013,0,0,0,0
"30879",420650,2014,0,0,0,0
"30880",420650,2015,0,0.099739775,0,0
"30881",420650,2016,0,0.059843865,0,0
"30882",420650,2017,0.050800698,0,0,0
"30883",420650,2018,0,0,0,0
"30884",420650,2019,0,0,0,0
"30885",420660,2013,0,0,0,0
"30886",420660,2014,0,0,0,0
"30887",420660,2015,0,0.486460869,0,0
"30888",420660,2016,0,0,0,0
"30889",420660,2017,0,0,0,0
"30890",420660,2018,0,0,0,0
"30891",420660,2019,0,0,0,0
"30892",420665,2013,0,0,0,0
"30893",420665,2014,0,0.195990888,0,0
"30894",420665,2015,0,0,0,0
"30895",420665,2016,0,0.391981777,0,0.195990888
"30896",420665,2017,0,0,0,0
"30897",420665,2018,0.201983504,0,0,0.201983504
"30898",420665,2019,0,0,0,0.201983504
"30899",420670,2013,0,0,0,0
"30900",420670,2014,0,0,0,0
"30901",420670,2015,0,0.037864605,0,0
"30902",420670,2016,0,0.037864605,0,0
"30903",420670,2017,0,0.075729209,0,0
"30904",420670,2018,0,0,0,0
"30905",420670,2019,0.075585795,0,0,0
"30906",420675,2013,0,0,0,0
"30907",420675,2014,0,0,0,0
"30908",420675,2015,0,0,0,0
"30909",420675,2016,0,0,0,0
"30910",420675,2017,0,0,0,0
"30911",420675,2018,0,0,0,0
"30912",420675,2019,0,0,0,0
"30913",420680,2013,0,0,0,0
"30914",420680,2014,0,0,0,0
"30915",420680,2015,0,0.245310378,0,0
"30916",420680,2016,0,0,0,0
"30917",420680,2017,0,0,0,0
"30918",420680,2018,0,0,0,0
"30919",420680,2019,0,0,0,0
"30920",420690,2013,0,0,0,0
"30921",420690,2014,0,0,0,0
"30922",420690,2015,0,0,0,0
"30923",420690,2016,0,0,0,0
"30924",420690,2017,0.044524058,0,0,0
"30925",420690,2018,0,0,0,0
"30926",420690,2019,0.044524058,0,0,0
"30927",420700,2013,0,0,0,0
"30928",420700,2014,0,0,0,0
"30929",420700,2015,0,0.015049512,0,0
"30930",420700,2016,0,0,0,0
"30931",420700,2017,0.014089783,0.015049512,0,0
"30932",420700,2018,0.028179567,0.014089783,0,0.014089783
"30933",420700,2019,0.014089783,0,0,0
"30934",420710,2013,0,0,0,0
"30935",420710,2014,0,0,0,0
"30936",420710,2015,0,1.188168468,0,0
"30937",420710,2016,0,0.950534775,0,0
"30938",420710,2017,0,0.35645054,0,0
"30939",420710,2018,0,0.281998162,0,0
"30940",420710,2019,0,0.056399632,0,0
"30941",420720,2013,0,0,0,0
"30942",420720,2014,0,0,0,0
"30943",420720,2015,0,0.108279437,0,0
"30944",420720,2016,0,0,0,0
"30945",420720,2017,0,0,0,0
"30946",420720,2018,0,0.059598672,0,0
"30947",420720,2019,0,0,0,0
"30948",420730,2013,0,0,0,0
"30949",420730,2014,0,0.021784597,0,0
"30950",420730,2015,0,0.108922987,0,0
"30951",420730,2016,0,0.065353792,0,0
"30952",420730,2017,0.063340815,0,0,0
"30953",420730,2018,0,0.021113605,0,0
"30954",420730,2019,0.04222721,0.08445442,0,0.021113605
"30955",420740,2013,0,0,0,0
"30956",420740,2014,0,0,0,0
"30957",420740,2015,0,0,0,0
"30958",420740,2016,0,0,0,0
"30959",420740,2017,0,0,0,0
"30960",420740,2018,0,0,0,0
"30961",420740,2019,0,0,0,0
"30962",420750,2013,0,0,0,0
"30963",420750,2014,0,0.033051026,0,0
"30964",420750,2015,0,0.181780643,0,0
"30965",420750,2016,0,0.049576539,0,0.016525513
"30966",420750,2017,0.072924528,0.016525513,0,0
"30967",420750,2018,0.029169811,0,0,0
"30968",420750,2019,0,0.029169811,0,0
"30969",420757,2013,0,0,0,0
"30970",420757,2014,0,0,0,0
"30971",420757,2015,0,0,0,0
"30972",420757,2016,0,0,0,0
"30973",420757,2017,0,0,0,0
"30974",420757,2018,0,0,0,0
"30975",420757,2019,0,0,0,0
"30976",420760,2013,0,0,0,0
"30977",420760,2014,0,0,0,0
"30978",420760,2015,0,0,0,0
"30979",420760,2016,0,0.382644934,0,0
"30980",420760,2017,0,0,0,0
"30981",420760,2018,0,0,0,0
"30982",420760,2019,0,0.202994629,0,0
"30983",420765,2013,0,0,0,0
"30984",420765,2014,0,0,0,0
"30985",420765,2015,0,0.374144184,0,0
"30986",420765,2016,0,2.15132906,0,0
"30987",420765,2017,0,1.122432553,0,0
"30988",420765,2018,0.093142549,0.279427648,0,0
"30989",420765,2019,0.093142549,0.093142549,0,0.186285098
"30990",420768,2013,0,0,0,0
"30991",420768,2014,0,0,0,0
"30992",420768,2015,0,0,0,0
"30993",420768,2016,0,0.494394942,0,0.123598736
"30994",420768,2017,0,0,0,0
"30995",420768,2018,0,0,0,0
"30996",420768,2019,0,0,0,0
"30997",420770,2013,0,0,0,0
"30998",420770,2014,0,0,0,0
"30999",420770,2015,0,0.248610759,0,0
"31000",420770,2016,0,0,0,0.12430538
"31001",420770,2017,0,0,0,0
"31002",420770,2018,0,0,0,0
"31003",420770,2019,0,0,0,0
"31004",420775,2013,0,0,0,0
"31005",420775,2014,0,0,0,0
"31006",420775,2015,0,0,0,0
"31007",420775,2016,0,0,0,0
"31008",420775,2017,0,0,0,0
"31009",420775,2018,0,0,0,0
"31010",420775,2019,0,0,0,0
"31011",420780,2013,0,0,0,0
"31012",420780,2014,0,0,0,0
"31013",420780,2015,0,0,0,0
"31014",420780,2016,0,0,0,0
"31015",420780,2017,0,0,0,0
"31016",420780,2018,0,0,0,0
"31017",420780,2019,0,0,0,0
"31018",420785,2013,0,0,0,0
"31019",420785,2014,0,0,0,0
"31020",420785,2015,0,0,0,0
"31021",420785,2016,0,0,0,0
"31022",420785,2017,0,0,0,0
"31023",420785,2018,0,0,0,0
"31024",420785,2019,0,0,0,0
"31025",420790,2013,0,0,0,0
"31026",420790,2014,0,0,0,0
"31027",420790,2015,0,0,0,0
"31028",420790,2016,0,0,0,0.077661799
"31029",420790,2017,0,0,0,0
"31030",420790,2018,0,0,0,0
"31031",420790,2019,0,0,0,0
"31032",420800,2013,0,0,0,0
"31033",420800,2014,0,0,0,0
"31034",420800,2015,0,0.392326543,0,0
"31035",420800,2016,0,0.261551028,0,0
"31036",420800,2017,0,0,0,0
"31037",420800,2018,0,0,0,0
"31038",420800,2019,0,0,0,0
"31039",420810,2013,0,0,0,0
"31040",420810,2014,0,0,0,0
"31041",420810,2015,0,0.041482013,0,0
"31042",420810,2016,0,0.041482013,0,0.041482013
"31043",420810,2017,0,0.041482013,0,0
"31044",420810,2018,0,0,0,0
"31045",420810,2019,0,0,0,0
"31046",420820,2013,0,0,0,0
"31047",420820,2014,0,0.072985762,0,0
"31048",420820,2015,0,16.19371594,0,0
"31049",420820,2016,0,0.415106521,0,0.187026015
"31050",420820,2017,0.276208225,0.00456161,0,0.027369661
"31051",420820,2018,0.18832379,0.025109839,0,0.020924866
"31052",420820,2019,0.276208225,0.351537741,0,0.087884435
"31053",420830,2013,0,0,0,0
"31054",420830,2014,0,0.018194545,0,0
"31055",420830,2015,0,0.600419981,0,0
"31056",420830,2016,0,0.254723628,0,0.03638909
"31057",420830,2017,0.154878477,0.03638909,0,0.018194545
"31058",420830,2018,0.084479169,0.436475708,0,0
"31059",420830,2019,0.042239585,10.96821214,0,0
"31060",420840,2013,0,0,0,0
"31061",420840,2014,0,0,0,0
"31062",420840,2015,0,0.085561406,0,0
"31063",420840,2016,0,0,0,0
"31064",420840,2017,0,0,0,0
"31065",420840,2018,0,0,0,0
"31066",420840,2019,0,0.041932648,0,0
"31067",420845,2013,0,0,0,0
"31068",420845,2014,0,0.080202667,0,0
"31069",420845,2015,0,0.320810666,0,0
"31070",420845,2016,0,0.240608,0,0.040101333
"31071",420845,2017,0.031924464,0.040101333,0,0
"31072",420845,2018,0,0,0,0
"31073",420845,2019,0,0.287320174,0,0
"31074",420850,2013,0,0,0,0
"31075",420850,2014,0,0,0,0
"31076",420850,2015,0,0,0,0
"31077",420850,2016,0,0.131103841,0,0
"31078",420850,2017,0,0,0,0
"31079",420850,2018,0,0,0,0
"31080",420850,2019,0.042120263,0.084240526,0,0.042120263
"31081",420860,2013,0,0,0,0
"31082",420860,2014,0,0,0,0
"31083",420860,2015,0,0.213991963,0,0
"31084",420860,2016,0,0.213991963,0,0
"31085",420860,2017,0,0,0,0
"31086",420860,2018,0,0,0,0
"31087",420860,2019,0,0,0,0
"31088",420870,2013,0,0,0,0
"31089",420870,2014,0,0,0,0
"31090",420870,2015,0,0,0,0
"31091",420870,2016,0,0,0,0
"31092",420870,2017,0.079263693,0,0,0
"31093",420870,2018,0,0,0,0
"31094",420870,2019,0,0,0,0
"31095",420880,2013,0,0,0,0
"31096",420880,2014,0,0,0,0
"31097",420880,2015,0,0.051872688,0,0
"31098",420880,2016,0,0.207490753,0,0.051872688
"31099",420880,2017,0.049054887,0,0,0
"31100",420880,2018,0.049054887,0,0,0
